gameid,league_code,Winner,League,Phase,Blue,Red,Score,Patch,BB1,RB1,BB2,RB2,BB3,RB3,BP1,RP1,RP2,BP2,BP3,RP3,RB4,BB4,RB5,BB5,RP4,BP4,BP5,RP5,Winner,BR1,BR2,BR3,BR4,BR5,RR1,RR2,RR3,RR4,RR5
ESPORTSTMNT06_2542141,LCK,1,LCK_2022_Season_Summer_Season_Weeks_7-9,Week 8,DRX,Nongshim RedForce,1 - 0,12.13,Gwen,Yuumi,Poppy,Wukong,Sivir,Zeri,Sylas,Aphelios,Taliyah,Kalista,Amumu,Leona,Gnar,Trundle,Nocturne,Renekton,Vi,Viego,Sejuani,Shyvana,1,Mid,Bot,Support,Jungle,Top,Bot,Mid,Support,Jungle,Top
ESPORTSTMNT06_2532090,LCK,2,LCK_2022_Season_Summer_Season_Weeks_7-9,Week 8,Hanwha Life Esports,T1,0 - 2,12.13,Draven,Yuumi,Wukong,Lucian,Galio,Kalista,Sylas,Lulu,Taliyah,Sivir,Gnar,Zeri,Leona,Poppy,Rakan,Gwen,Lee Sin,Nautilus,Viego,Sejuani,2,Mid,Bot,Top,Support,Jungle,Support,Mid,Bot,Jungle,Top
ESPORTSTMNT06_2532067,LCK,1,LCK_2022_Season_Summer_Season_Weeks_7-9,Week 8,T1,Hanwha Life Esports,1 - 0,12.13,Poppy,Draven,Kalista,Yuumi,Lulu,Lucian,Wukong,Gwen,Azir,Zeri,Galio,Sivir,Gnar,Trundle,Tryndamere,Rakan,Viego,Akali,Leona,Tahm Kench,1,Jungle,Bot,Mid,Top,Support,Top,Mid,Bot,Jungle,Support
ESPORTSTMNT06_2532064,LCK,1,LCK_2022_Season_Summer_Season_Weeks_7-9,Week 8,KT Rolster,BRION,2 - 1,12.13,Poppy,Lucian,Sivir,Zeri,Kalista,Yuumi,Wukong,Aphelios,Vi,Sejuani,Ahri,Sylas,Twitch,Renekton,Jinx,Tahm Kench,Aatrox,Xayah,Rakan,Renata Glasc,1,Jungle,Top,Mid,Bot,Support,Bot,Jungle,Mid,Top,Support
ESPORTSTMNT06_2532062,LCK,1,LCK_2022_Season_Summer_Season_Weeks_7-9,Week 8,BRION,KT Rolster,1 - 1,12.13,Lucian,Wukong,Ahri,Yuumi,Sylas,Kalista,Poppy,Zeri,Skarner,Sivir,Ryze,Taliyah,Gnar,Renata Glasc,Nautilus,Lulu,Karma,Gwen,Leona,Ornn,1,Jungle,Bot,Mid,Top,Support,Bot,Jungle,Mid,Support,Top
ESPORTSTMNT06_2532051,LCK,1,LCK_2022_Season_Summer_Season_Weeks_7-9,Week 8,KT Rolster,BRION,1 - 0,12.13,Wukong,Lucian,Poppy,Yuumi,Kalista,Sylas,Zeri,Gwen,Ryze,Ahri,Lulu,Sivir,Sejuani,Nautilus,Ornn,Tahm Kench,Karma,Vi,Akali,Lee Sin,1,Bot,Mid,Support,Jungle,Top,Top,Mid,Bot,Support,Jungle
ESPORTSTMNT06_2541974,LCK,2,LCK_2022_Season_Summer_Season_Weeks_7-9,Week 8,DN Freecs,Gen.G,0 - 2,12.13,Poppy,Seraphine,Sylas,Kalista,Yuumi,Taliyah,Wukong,Gnar,Zeri,Sivir,Nautilus,Alistar,Gwen,Azir,Lissandra,Vi,Ahri,Ryze,Kennen,Viego,2,Jungle,Bot,Support,Mid,Top,Top,Bot,Support,Mid,Jungle
ESPORTSTMNT06_2541948,LCK,2,LCK_2022_Season_Summer_Season_Weeks_7-9,Week 8,DN Freecs,Gen.G,0 - 1,12.13,Poppy,Seraphine,Sylas,Kalista,Draven,Taliyah,Yuumi,Azir,Wukong,Zeri,Ryze,Yasuo,Skarner,Singed,Vi,Senna,Gnar,Gwen,Xin Zhao,Sejuani,2,Support,Bot,Mid,Top,Jungle,Mid,Jungle,Bot,Top,Support
ESPORTSTMNT06_2541947,LCK,2,LCK_2022_Season_Summer_Season_Weeks_7-9,Week 8,Dplus KIA,Liiv SANDBOX,0 - 2,12.13,Kalista,Taliyah,Ahri,Yuumi,Sylas,Gnar,Zeri,Azir,Wukong,Poppy,Gwen,Sivir,Lissandra,Rakan,Twisted Fate,Renata Glasc,Sejuani,Alistar,Galio,Tahm Kench,2,Bot,Jungle,Top,Support,Mid,Mid,Jungle,Bot,Top,Support
ESPORTSTMNT06_2541942,LCK,1,LCK_2022_Season_Summer_Season_Weeks_7-9,Week 8,Liiv SANDBOX,Dplus KIA,1 - 0,12.13,Taliyah,Sylas,Gnar,Zeri,Yuumi,Ahri,Kalista,Aphelios,Wukong,Azir,Renata Glasc,Tahm Kench,Poppy,Lissandra,Trundle,Gwen,Ryze,Ornn,Vi,Sejuani,1,Bot,Mid,Support,Top,Jungle,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT06_2541642,LCK,2,LCK_2022_Season_Summer_Season_Weeks_7-9,Week 7,Nongshim RedForce,BRION,0 - 2,12.13,Gnar,Taliyah,Sivir,Yuumi,Aphelios,Gwen,Kalista,Poppy,Ryze,Amumu,Azir,Zeri,Skarner,Sejuani,Trundle,Ornn,Leona,Wukong,Gangplank,Renekton,2,Bot,Support,Mid,Jungle,Top,Jungle,Mid,Bot,Support,Top
ESPORTSTMNT06_2541624,LCK,2,LCK_2022_Season_Summer_Season_Weeks_7-9,Week 7,Nongshim RedForce,BRION,0 - 1,12.13,Wukong,Taliyah,Sylas,Yuumi,Kalista,Azir,Zeri,Gnar,Poppy,Gwen,Ryze,Sivir,Alistar,Ahri,Skarner,Galio,Viktor,Nocturne,Nautilus,Sett,2,Bot,Top,Mid,Jungle,Support,Top,Jungle,Bot,Mid,Support
ESPORTSTMNT06_2541603,LCK,2,LCK_2022_Season_Summer_Season_Weeks_7-9,Week 7,Hanwha Life Esports,DN Freecs,1 - 2,12.13,Taliyah,Yuumi,Ryze,Zeri,Gnar,Kalista,Lucian,Aphelios,Gwen,Jax,Nami,Renata Glasc,Poppy,Wukong,Sylas,Azir,Vi,Ahri,Lee Sin,Lissandra,2,Bot,Top,Support,Mid,Jungle,Bot,Top,Support,Jungle,Mid
ESPORTSTMNT06_2541596,LCK,1,LCK_2022_Season_Summer_Season_Weeks_7-9,Week 7,DN Freecs,Hanwha Life Esports,1 - 1,12.13,Draven,Taliyah,Sylas,Yuumi,Poppy,Kalista,Zeri,Lucian,Nami,Nautilus,Wukong,Gwen,Fiora,Vi,Azir,Trundle,Skarner,Ryze,Gnar,Galio,1,Bot,Support,Jungle,Mid,Top,Bot,Support,Top,Jungle,Mid
ESPORTSTMNT06_2541572,LCK,1,LCK_2022_Season_Summer_Season_Weeks_7-9,Week 7,Hanwha Life Esports,DN Freecs,1 - 0,12.13,Taliyah,Zeri,Ryze,Kalista,Lulu,Lucian,Yuumi,Senna,Wukong,Sivir,Sylas,Seraphine,Skarner,Galio,Xin Zhao,Zoe,Gnar,Gwen,Poppy,Azir,1,Support,Bot,Mid,Top,Jungle,Bot,Jungle,Support,Top,Mid
ESPORTSTMNT06_2531479,LCK,2,LCK_2022_Season_Summer_Season_Weeks_7-9,Week 7,T1,Gen.G,0 - 2,12.13,Kalista,Draven,Skarner,Lee Sin,Aphelios,Yuumi,Lucian,Lulu,Poppy,Trundle,Nami,Zeri,Taliyah,Gwen,Ryze,Sylas,Gnar,Ornn,Azir,Ahri,2,Bot,Jungle,Support,Top,Mid,Support,Jungle,Bot,Top,Mid
ESPORTSTMNT06_2531456,LCK,2,LCK_2022_Season_Summer_Season_Weeks_7-9,Week 7,T1,Gen.G,0 - 1,12.13,Poppy,Draven,Kalista,Lee Sin,Singed,Yuumi,Gwen,Lucian,Nami,Aphelios,Lulu,Akali,Xin Zhao,Wukong,Viego,Vi,Skarner,Twisted Fate,Nocturne,Sylas,2,Top,Bot,Support,Mid,Jungle,Bot,Support,Top,Jungle,Mid
ESPORTSTMNT06_2531452,LCK,1,LCK_2022_Season_Summer_Season_Weeks_7-9,Week 7,Liiv SANDBOX,DRX,2 - 1,12.13,Yuumi,Zeri,Gwen,Sylas,Kalista,Aphelios,Wukong,Gnar,Trundle,Sejuani,Ahri,Lissandra,Ezreal,Rakan,Lucian,Tahm Kench,Nautilus,Leona,Sivir,Vayne,1,Jungle,Top,Mid,Support,Bot,Top,Jungle,Mid,Support,Bot
ESPORTSTMNT06_2531445,LCK,1,LCK_2022_Season_Summer_Season_Weeks_7-9,Week 7,DRX,Liiv SANDBOX,1 - 1,12.13,Poppy,Kalista,Aphelios,Yuumi,Lucian,Sylas,Zeri,Wukong,Lulu,Gwen,Trundle,Kog'Maw,Nautilus,Azir,Leona,Akali,Ahri,Lissandra,Rakan,Gnar,1,Bot,Top,Jungle,Mid,Support,Jungle,Support,Bot,Mid,Top
ESPORTSTMNT06_2531436,LCK,2,LCK_2022_Season_Summer_Season_Weeks_7-9,Week 7,DRX,Liiv SANDBOX,0 - 1,12.13,Poppy,Kalista,Aphelios,Yuumi,Ryze,Sylas,Gnar,Zeri,Wukong,Nami,Lucian,Nautilus,Taliyah,Ahri,Akali,Gwen,Azir,Lee Sin,Lissandra,Sejuani,2,Top,Support,Bot,Jungle,Mid,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT06_2531329,LCK,2,LCK_2022_Season_Summer_Season_Weeks_7-9,Week 7,Dplus KIA,KT Rolster,0 - 2,12.13,Kalista,Taliyah,Sylas,Yuumi,Gwen,Gnar,Lucian,Aphelios,Lulu,Trundle,Nami,Ahri,Gangplank,Wukong,Lissandra,Poppy,Ornn,Ryze,Sejuani,Viego,2,Bot,Jungle,Support,Mid,Top,Bot,Support,Mid,Top,Jungle
ESPORTSTMNT06_2531323,LCK,2,LCK_2022_Season_Summer_Season_Weeks_7-9,Week 7,Dplus KIA,KT Rolster,0 - 1,12.13,Kalista,Taliyah,Sylas,Yuumi,Aphelios,Gnar,Lucian,Gwen,Zeri,Nami,Poppy,Skarner,Fiora,Lulu,Galio,Nautilus,Ryze,Lissandra,Ornn,Tahm Kench,2,Bot,Support,Jungle,Mid,Top,Top,Bot,Jungle,Mid,Support
ESPORTSTMNT06_2531322,LCK,2,LCK_2022_Season_Summer_Season_Weeks_7-9,Week 7,BRION,DN Freecs,1 - 2,12.13,Lucian,Sylas,Yuumi,Poppy,Kalista,Zeri,Aphelios,Gnar,Taliyah,Wukong,Gwen,Jinx,Ahri,Renata Glasc,Azir,Tahm Kench,Vi,Galio,Rakan,Nautilus,2,Bot,Jungle,Top,Mid,Support,Top,Mid,Bot,Jungle,Support
ESPORTSTMNT06_2531319,LCK,2,LCK_2022_Season_Summer_Season_Weeks_7-9,Week 7,BRION,DN Freecs,1 - 1,12.13,Lucian,Sylas,Yuumi,Poppy,Kalista,Zeri,Aphelios,Gnar,Taliyah,Gwen,Galio,Jinx,Wukong,Renata Glasc,Vi,Tahm Kench,Trundle,Lee Sin,Rakan,Nautilus,2,Bot,Top,Mid,Jungle,Support,Top,Mid,Bot,Jungle,Support
ESPORTSTMNT06_2531311,LCK,1,LCK_2022_Season_Summer_Season_Weeks_7-9,Week 7,BRION,DN Freecs,1 - 0,12.13,Lucian,Sylas,Yuumi,Poppy,Kalista,Draven,Zeri,Sivir,Taliyah,Wukong,Gnar,Gwen,Azir,Trundle,Ahri,Renata Glasc,Vi,Galio,Alistar,Rakan,1,Bot,Jungle,Top,Mid,Support,Bot,Mid,Top,Jungle,Support
ESPORTSTMNT06_2531168,LCK,2,LCK_2022_Season_Summer_Season_Weeks_7-9,Week 7,DRX,Gen.G,0 - 2,12.13,Poppy,Draven,Yuumi,Gnar,Ryze,Sylas,Taliyah,Ahri,Kalista,Zeri,Lee Sin,Renata Glasc,Sejuani,Skarner,Alistar,Gwen,Vi,Lulu,Ornn,Gangplank,2,Mid,Bot,Jungle,Support,Top,Mid,Bot,Support,Jungle,Top
ESPORTSTMNT06_2531151,LCK,1,LCK_2022_Season_Summer_Season_Weeks_7-9,Week 7,Gen.G,DRX,1 - 0,12.13,Draven,Yuumi,Lulu,Lucian,Kalista,Sylas,Zeri,Gnar,Taliyah,Sejuani,Ahri,Sivir,Alistar,Tahm Kench,Viego,Trundle,Wukong,Poppy,Rakan,Zilean,1,Bot,Top,Mid,Jungle,Support,Top,Mid,Bot,Jungle,Support
ESPORTSTMNT06_2531146,LCK,1,LCK_2022_Season_Summer_Season_Weeks_7-9,Week 7,Nongshim RedForce,Liiv SANDBOX,2 - 1,12.13,Sylas,Taliyah,Nautilus,Wukong,Kalista,Gwen,Yuumi,Gnar,Zeri,Sivir,Azir,Lulu,Ornn,Akali,Sejuani,Ryze,Seraphine,Skarner,Gangplank,Trundle,1,Support,Bot,Mid,Jungle,Top,Top,Bot,Support,Mid,Jungle
ESPORTSTMNT06_2531145,LCK,1,LCK_2022_Season_Summer_Season_Weeks_7-9,Week 7,Liiv SANDBOX,Nongshim RedForce,1 - 1,12.13,Taliyah,Zeri,Kalista,Tahm Kench,Wukong,Poppy,Aphelios,Gnar,Trundle,Sylas,Nautilus,Ryze,Gwen,Yuumi,Lee Sin,Draven,Xayah,Viego,Ornn,Rakan,1,Bot,Mid,Support,Jungle,Top,Top,Jungle,Mid,Bot,Support
ESPORTSTMNT06_2531135,LCK,2,LCK_2022_Season_Summer_Season_Weeks_7-9,Week 7,Liiv SANDBOX,Nongshim RedForce,0 - 1,12.13,Ryze,Zeri,Taliyah,Sylas,Kalista,Tahm Kench,Azir,Gnar,Wukong,Gwen,Poppy,Aphelios,Ezreal,Nautilus,Lucian,Ahri,Seraphine,Sivir,Yuumi,Alistar,2,Mid,Top,Jungle,Bot,Support,Top,Jungle,Bot,Mid,Support
ESPORTSTMNT06_2531036,LCK,2,LCK_2022_Season_Summer_Season_Weeks_7-9,Week 7,Hanwha Life Esports,Dplus KIA,1 - 2,12.13,Ryze,Kalista,Gnar,Gwen,Taliyah,Sylas,Azir,Zeri,Yuumi,Draven,Amumu,Wukong,Poppy,Ahri,Trundle,Lissandra,Galio,Gangplank,Lee Sin,Sejuani,2,Mid,Bot,Support,Top,Jungle,Bot,Support,Jungle,Mid,Top
ESPORTSTMNT06_2531032,LCK,1,LCK_2022_Season_Summer_Season_Weeks_7-9,Week 7,Dplus KIA,Hanwha Life Esports,1 - 1,12.13,Kalista,Taliyah,Lucian,Gnar,Gwen,Twisted Fate,Yuumi,Draven,Poppy,Trundle,Zeri,Nautilus,Gangplank,No_ban,Zoe,Sylas,Ryze,Galio,Sion,Shyvana,1,Support,Jungle,Bot,Mid,Top,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT06_2531022,LCK,2,LCK_2022_Season_Summer_Season_Weeks_7-9,Week 7,Dplus KIA,Hanwha Life Esports,0 - 1,12.13,Kalista,Taliyah,Draven,Gnar,Nautilus,Yuumi,Lucian,Aphelios,Lulu,Poppy,Nami,Sylas,Ryze,Trundle,Gangplank,Jax,Gwen,Fiora,Zoe,Wukong,2,Bot,Jungle,Support,Top,Mid,Bot,Support,Mid,Top,Jungle
ESPORTSTMNT06_2531015,LCK,1,LCK_2022_Season_Summer_Season_Weeks_7-9,Week 7,T1,KT Rolster,2 - 1,12.13,Sylas,Draven,Kalista,Taliyah,Lucian,Sivir,Yuumi,Ryze,Lulu,Zeri,Orianna,Twitch,Gangplank,Skarner,Lee Sin,Wukong,Poppy,Ornn,Nocturne,Gwen,1,Support,Bot,Mid,Top,Jungle,Mid,Support,Bot,Jungle,Top
ESPORTSTMNT06_2531013,LCK,1,LCK_2022_Season_Summer_Season_Weeks_7-9,Week 7,KT Rolster,T1,1 - 1,12.13,Draven,Sylas,Lee Sin,Kalista,Sivir,Taliyah,Yuumi,Gnar,Poppy,Skarner,Zeri,Galio,Gangplank,Lucian,Renekton,Lulu,Aphelios,Sion,Ryze,Thresh,1,Support,Jungle,Bot,Top,Mid,Top,Jungle,Mid,Bot,Support
ESPORTSTMNT06_2540974,LCK,1,LCK_2022_Season_Summer_Season_Weeks_7-9,Week 7,T1,KT Rolster,1 - 0,12.13,Sylas,Draven,Lucian,Taliyah,Kalista,Lee Sin,Yuumi,Zeri,Azir,Gnar,Sivir,Lulu,Ryze,Sejuani,Viego,Wukong,Gwen,Poppy,Galio,Skarner,1,Support,Top,Bot,Jungle,Mid,Bot,Mid,Support,Top,Jungle
ESPORTSTMNT02_2663410,LCO,2,LCO_2022_Season_Split_1,Week 9,Kanga Esports,PEACE,0 - 1,12.5,Hecarim,Cassiopeia,Caitlyn,Zeri,Jinx,Vex,Ryze,Lee Sin,Ahri,Poppy,Aphelios,Xayah,Thresh,Jayce,Tahm Kench,Gwen,Nautilus,Braum,Graves,Akali,2,Mid,Jungle,Bot,Support,Top,Jungle,Mid,Bot,Support,Top
ESPORTSTMNT02_2663403,LCO,2,LCO_2022_Season_Split_1,Week 9,Gravitas,Pentanet.GG,0 - 1,12.5,Tahm Kench,Trundle,Diana,Ahri,Zeri,Jinx,Hecarim,Kai'Sa,Lee Sin,Aphelios,Nautilus,Leona,Zilean,Gnar,Jax,Jayce,Renekton,Shen,Sylas,Xayah,2,Jungle,Bot,Support,Top,Mid,Mid,Jungle,Support,Top,Bot
ESPORTSTMNT02_2663395,LCO,2,LCO_2022_Season_Split_1,Week 9,MAMMOTH,ORDER,0 - 1,12.5,Ahri,Zeri,Ryze,Jinx,Gwen,Hecarim,Karthus,Lee Sin,Tahm Kench,Tryndamere,Trundle,Akali,Leona,Camille,Nautilus,Aatrox,Xayah,Sion,Rek'Sai,Gnar,2,Bot,Top,Support,Mid,Jungle,Jungle,Support,Mid,Bot,Top
ESPORTSTMNT02_2663379,LCO,2,LCO_2022_Season_Split_1,Week 9,Dire Wolves,Chiefs Esports Club,0 - 1,12.5,Zilean,Syndra,Veigar,Karma,Hecarim,Jinx,Lee Sin,Ryze,Viego,Ezreal,Ahri,Tahm Kench,Yuumi,Xayah,Soraka,Zeri,Aphelios,Renata Glasc,Gragas,Gnar,2,Jungle,Bot,Mid,Support,Top,Mid,Jungle,Support,Bot,Top
ESPORTSTMNT02_2663198,LCO,2,LCO_2022_Season_Split_1,Week 9,ORDER,Dire Wolves,0 - 1,12.5,Karma,Jinx,Ahri,Kai'Sa,Hecarim,Lee Sin,Zeri,Volibear,Lucian,Nautilus,Xin Zhao,Camille,Veigar,No_ban,Zoe,No_ban,Nami,Tryndamere,Ryze,Vex,2,Bot,Support,Jungle,Top,Mid,Jungle,Bot,Top,Support,Mid
ESPORTSTMNT02_2663191,LCO,2,LCO_2022_Season_Split_1,Week 9,MAMMOTH,Kanga Esports,0 - 1,12.5,Cassiopeia,Hecarim,Gwen,Jinx,Volibear,Zeri,Xin Zhao,Aphelios,Lee Sin,Nautilus,Ornn,Ryze,Veigar,Camille,Ahri,Tryndamere,Tahm Kench,Draven,Vex,Aatrox,2,Jungle,Support,Top,Bot,Mid,Bot,Jungle,Mid,Support,Top
ESPORTSTMNT02_2663175,LCO,2,LCO_2022_Season_Split_1,Week 9,PEACE,Gravitas,0 - 1,12.5,Nocturne,Lee Sin,Zoe,Tahm Kench,Tryndamere,Zeri,Hecarim,Trundle,Jinx,Ezreal,Karma,Nautilus,Poppy,Sylas,Gragas,Irelia,Ahri,LeBlanc,Gnar,Camille,2,Jungle,Bot,Support,Mid,Top,Jungle,Bot,Support,Mid,Top
ESPORTSTMNT02_2663157,LCO,2,LCO_2022_Season_Split_1,Week 9,Chiefs Esports Club,Pentanet.GG,0 - 1,12.5,Diana,Zilean,Vex,Lee Sin,Tahm Kench,Veigar,Ryze,Jinx,Hecarim,Volibear,Nautilus,Rakan,Zeri,Ahri,Kennen,Gragas,Gnar,Xayah,Sylas,Viktor,2,Mid,Jungle,Support,Bot,Top,Bot,Jungle,Support,Top,Mid
ESPORTSTMNT05_2580433,LCO,2,LCO_2022_Season_Split_1,Week 8,MAMMOTH,Dire Wolves,0 - 1,12.5,Lee Sin,Zeri,Ahri,Jinx,Thresh,Veigar,Hecarim,Kai'Sa,Jarvan IV,Tahm Kench,Ryze,Cassiopeia,Ezreal,Jayce,Xayah,Irelia,Rell,Varus,Tryndamere,Gragas,2,Jungle,Support,Top,Bot,Mid,Bot,Jungle,Mid,Support,Top
ESPORTSTMNT02_2661228,LCO,1,LCO_2022_Season_Split_1,Week 8,Chiefs Esports Club,PEACE,1 - 0,12.5,Karma,Veigar,LeBlanc,Jinx,Tahm Kench,Zeri,Hecarim,Ahri,Nocturne,Zilean,Nautilus,Leona,Draven,Sylas,Varus,Gangplank,Kai'Sa,Tristana,Gnar,Camille,1,Jungle,Mid,Support,Bot,Top,Mid,Jungle,Support,Bot,Top
ESPORTSTMNT02_2661218,LCO,1,LCO_2022_Season_Split_1,Week 8,Pentanet.GG,ORDER,1 - 0,12.5,Evelynn,Hecarim,Diana,Jinx,Caitlyn,Tahm Kench,Zeri,Veigar,Nautilus,Leona,Lee Sin,Viego,Ryze,Ahri,Kennen,Malphite,Sion,Gnar,Vex,Kai'Sa,1,Bot,Support,Jungle,Top,Mid,Mid,Support,Jungle,Top,Bot
ESPORTSTMNT02_2661207,LCO,2,LCO_2022_Season_Split_1,Week 8,Gravitas,Kanga Esports,0 - 1,12.5,Cassiopeia,Jinx,Aphelios,Trundle,Draven,Zeri,Kai'Sa,Ezreal,Karma,Hecarim,Nautilus,Tryndamere,Zilean,Xin Zhao,Ryze,Viego,Lee Sin,Zoe,Gragas,Gwen,2,Bot,Jungle,Support,Mid,Top,Bot,Support,Mid,Jungle,Top
ESPORTSTMNT02_2670765,LCO,2,LCO_2022_Season_Split_1,Week 8,Gravitas,MAMMOTH,0 - 1,12.5,Tryndamere,Tahm Kench,Veigar,Ahri,Hecarim,Jinx,Aphelios,Ryze,Ezreal,Nautilus,Volibear,Renata Glasc,Zoe,Trundle,Viktor,Vladimir,Jarvan IV,Gangplank,Zilean,Galio,2,Bot,Support,Jungle,Top,Mid,Top,Bot,Support,Jungle,Mid
ESPORTSTMNT02_2670754,LCO,1,LCO_2022_Season_Split_1,Week 8,PEACE,ORDER,1 - 0,12.5,Diana,Ryze,Evelynn,Hecarim,Zeri,Caitlyn,Jinx,Aphelios,Lee Sin,Tahm Kench,Ahri,Vex,Xin Zhao,Ornn,Jarvan IV,Sion,Pyke,Nocturne,Graves,Malphite,1,Bot,Support,Mid,Jungle,Top,Bot,Jungle,Mid,Support,Top
ESPORTSTMNT02_2670735,LCO,1,LCO_2022_Season_Split_1,Week 8,Chiefs Esports Club,Kanga Esports,1 - 0,12.5,Tristana,Jinx,Ryze,Zeri,Tahm Kench,Hecarim,Aphelios,Ezreal,Karma,Lee Sin,Ahri,Vex,Nautilus,Volibear,Leona,Poppy,Viego,Kennen,Thresh,Akshan,1,Bot,Jungle,Mid,Top,Support,Bot,Support,Mid,Jungle,Top
ESPORTSTMNT02_2670725,LCO,1,LCO_2022_Season_Split_1,Week 8,Pentanet.GG,Dire Wolves,1 - 0,12.5,Ahri,Jinx,Karma,Zeri,Lucian,Aphelios,Ryze,Kai'Sa,Lee Sin,Xayah,Rakan,Cassiopeia,Hecarim,Leona,Jarvan IV,Nautilus,Rell,Rek'Sai,Kennen,Gragas,1,Mid,Bot,Support,Jungle,Top,Bot,Jungle,Mid,Support,Top
ESPORTSTMNT01_2772098,LCO,2,LCO_2022_Season_Split_1,Week 7,Gravitas,Chiefs Esports Club,0 - 1,12.4,Gwen,Caitlyn,Tryndamere,Ahri,Veigar,Volibear,Zeri,Ryze,Lee Sin,Trundle,Yuumi,Nautilus,Zoe,Tristana,Syndra,Jinx,Aphelios,Graves,Orianna,Kennen,2,Bot,Jungle,Support,Top,Mid,Mid,Jungle,Support,Bot,Top
ESPORTSTMNT01_2772083,LCO,1,LCO_2022_Season_Split_1,Week 7,Pentanet.GG,MAMMOTH,1 - 0,12.4,Veigar,Thresh,Tryndamere,Diana,Zeri,Gwen,Jinx,Jhin,Hecarim,Lee Sin,Tahm Kench,Zilean,Ahri,Poppy,Jayce,Yuumi,Ryze,Akali,Gnar,Akshan,1,Bot,Jungle,Support,Mid,Top,Bot,Jungle,Support,Top,Mid
ESPORTSTMNT01_2772072,LCO,2,LCO_2022_Season_Split_1,Week 7,Dire Wolves,PEACE,0 - 1,12.4,Ryze,Zeri,Caitlyn,Ahri,Ezreal,Jinx,LeBlanc,Aphelios,Vex,Lucian,Nami,Nautilus,Hecarim,Poppy,Xin Zhao,Camille,Lee Sin,Jarvan IV,Gragas,Shyvana,2,Mid,Bot,Support,Jungle,Top,Bot,Mid,Support,Jungle,Top
ESPORTSTMNT01_2772051,LCO,2,LCO_2022_Season_Split_1,Week 7,Kanga Esports,ORDER,0 - 1,12.4,Evelynn,Zeri,Diana,Jinx,Caitlyn,Ryze,Gwen,Aphelios,Lee Sin,Ziggs,Tristana,Ahri,Nautilus,Gnar,Leona,Thresh,Tahm Kench,Rakan,Xin Zhao,Graves,2,Top,Bot,Mid,Support,Jungle,Bot,Jungle,Mid,Support,Top
ESPORTSTMNT01_2771637,LCO,1,LCO_2022_Season_Split_1,Week 7,Pentanet.GG,PEACE,1 - 0,12.4,Caitlyn,Diana,Gwen,Graves,Ryze,Lee Sin,Jinx,Aphelios,Hecarim,Xin Zhao,Tahm Kench,LeBlanc,Vex,Jayce,Lissandra,Lulu,Renata Glasc,Ahri,Gnar,Gangplank,1,Bot,Jungle,Support,Mid,Top,Bot,Jungle,Mid,Support,Top
ESPORTSTMNT01_2771623,LCO,1,LCO_2022_Season_Split_1,Week 7,Dire Wolves,Kanga Esports,1 - 0,12.4,Ryze,Zeri,Tristana,Syndra,Gwen,Jinx,Lee Sin,Aphelios,Thresh,Nami,Lucian,Vex,Karma,Hecarim,Zoe,Viego,Xin Zhao,LeBlanc,Gragas,Graves,1,Jungle,Support,Bot,Mid,Top,Bot,Support,Mid,Jungle,Top
ESPORTSTMNT01_2771592,LCO,1,LCO_2022_Season_Split_1,Week 7,Chiefs Esports Club,MAMMOTH,1 - 0,12.4,Zilean,Thresh,Veigar,Lee Sin,Tahm Kench,Xin Zhao,Jinx,Zeri,Ryze,Gwen,Nautilus,Braum,Jayce,Hecarim,Ahri,Volibear,Kindred,Gnar,Viktor,Malphite,1,Bot,Jungle,Support,Top,Mid,Bot,Mid,Support,Jungle,Top
ESPORTSTMNT01_2771564,LCO,2,LCO_2022_Season_Split_1,Week 7,Gravitas,ORDER,0 - 1,12.4,Evelynn,Zeri,Diana,Jinx,Tahm Kench,Ahri,Ryze,Aphelios,Irelia,Trundle,Ezreal,Karthus,Karma,Thresh,Tryndamere,Graves,Gnar,Gangplank,Nautilus,Leona,2,Mid,Jungle,Bot,Top,Support,Bot,Mid,Jungle,Top,Support
ESPORTSTMNT01_2734075,LCO,2,LCO_2022_Season_Split_1,Week 6,ORDER,Chiefs Esports Club,0 - 1,12.4,Tahm Kench,Evelynn,Zilean,Caitlyn,Zeri,Gwen,Jinx,Aphelios,Lee Sin,Lulu,Hecarim,Nautilus,Vex,Tryndamere,Corki,Jayce,Ahri,Sylas,Graves,Camille,2,Bot,Support,Jungle,Mid,Top,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT01_2744193,LCO,1,LCO_2022_Season_Split_1,Week 6,Dire Wolves,Gravitas,1 - 0,12.4,Trundle,Syndra,Volibear,Zeri,Caitlyn,Jinx,Aphelios,Jhin,Olaf,Thresh,Lee Sin,Nautilus,Lissandra,Zoe,Tryndamere,Sylas,Ahri,LeBlanc,Graves,Jayce,1,Bot,Support,Jungle,Mid,Top,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT01_2744179,LCO,1,LCO_2022_Season_Split_1,Week 6,Pentanet.GG,Kanga Esports,1 - 0,12.4,Graves,Diana,Ryze,Tryndamere,Zeri,Tahm Kench,Jinx,Varus,Leona,Lee Sin,Thresh,Xin Zhao,Akali,Corki,Sett,Vex,Gwen,Jayce,Ahri,Tristana,1,Bot,Jungle,Support,Top,Mid,Bot,Support,Jungle,Top,Mid
