gameid,league_code,Winner,League,Phase,Blue,Red,Score,Patch,BB1,RB1,BB2,RB2,BB3,RB3,BP1,RP1,RP2,BP2,BP3,RP3,RB4,BB4,RB5,BB5,RP4,BP4,BP5,RP5,Winner,BR1,BR2,BR3,BR4,BR5,RR1,RR2,RR3,RR4,RR5
ESPORTSTMNT06/1300416,TCL,2,TCL_2020_Season_Summer_Season,Week 5,Royal Youth,Papara SuperMassive,0 - 1,10.13,Olaf,Shaco,Trundle,Volibear,Varus,Wukong,Ezreal,Aphelios,Nidalee,Rek'Sai,Thresh,Blitzcrank,Ornn,Zoe,Azir,Orianna,Aatrox,Renekton,LeBlanc,Galio,2,Bot,Jungle,Support,Top,Mid,Bot,Jungle,Support,Top,Mid
ESPORTSTMNT06/1300410,TCL,2,TCL_2020_Season_Summer_Season,Week 5,Galatasaray Esports,5 Ronin,0 - 1,10.13,Kindred,Volibear,Taliyah,Syndra,Wukong,Lucian,Graves,Karma,Varus,Ezreal,Orianna,Karthus,Nautilus,Azir,Yuumi,Twisted Fate,Aatrox,Bard,Irelia,Zoe,2,Jungle,Bot,Mid,Support,Top,Support,Bot,Jungle,Top,Mid
ESPORTSTMNT06/1300409,TCL,1,TCL_2020_Season_Summer_Season,Week 5,Dark Passage,Team AURORA,1 - 0,10.13,Volibear,Kalista,Sett,Syndra,Karthus,Thresh,Trundle,Aphelios,Nautilus,Lucian,Taric,Rek'Sai,Camille,Orianna,Aatrox,Malphite,Cassiopeia,Zoe,Renekton,Urgot,1,Jungle,Bot,Support,Mid,Top,Bot,Support,Jungle,Mid,Top
ESPORTSTMNT06/1300369,TCL,1,TCL_2020_Season_Summer_Season,Week 5,İstanbul Wildcats,Royal Youth,1 - 0,10.13,Zoe,Ezreal,Thresh,Volibear,Rek'Sai,Twisted Fate,Wukong,Varus,Karma,Miss Fortune,Yuumi,Azir,Kassadin,Trundle,Ekko,Jarvan IV,Lee Sin,Renekton,Corki,Malphite,1,Jungle,Bot,Support,Top,Mid,Bot,Support,Mid,Jungle,Top
ESPORTSTMNT06/1300363,TCL,1,TCL_2020_Season_Summer_Season,Week 5,Galakticos,Team AURORA,1 - 0,10.13,Karthus,Kalista,Sett,Ezreal,Volibear,Syndra,Varus,Trundle,Ornn,Graves,Karma,Kog'Maw,Aatrox,Lulu,Mordekaiser,Nautilus,Janna,Fiora,Corki,Orianna,1,Bot,Jungle,Support,Top,Mid,Jungle,Top,Bot,Support,Mid
ESPORTSTMNT06/1300358,TCL,1,TCL_2020_Season_Summer_Season,Week 5,Fenerbahçe Esports,Dark Passage,1 - 0,10.13,Ornn,Kalista,Graves,Varus,Azir,Syndra,Ezreal,Volibear,Karma,Trundle,Orianna,Aphelios,Nautilus,Zoe,Gnar,Wukong,Sett,Yuumi,Aatrox,Pantheon,1,Bot,Jungle,Mid,Support,Top,Top,Mid,Bot,Jungle,Support
ESPORTSTMNT06/1300338,TCL,1,TCL_2020_Season_Summer_Season,Week 5,5 Ronin,Beşiktaş Esports,1 - 0,10.13,Trundle,Kindred,Volibear,Taliyah,Sett,Wukong,Graves,Aphelios,Fiora,Miss Fortune,Renekton,Jarvan IV,Twisted Fate,Ekko,Tahm Kench,Lulu,Thresh,Nautilus,Azir,Kassadin,1,Jungle,Bot,Top,Support,Mid,Bot,Top,Jungle,Support,Mid
ESPORTSTMNT06/1270287,TCL,2,TCL_2020_Season_Summer_Season,Week 5,Galatasaray Esports,Papara SuperMassive,0 - 1,10.13,Olaf,Karthus,Twisted Fate,Volibear,Trundle,Elise,Syndra,Aphelios,Nautilus,Lucian,Rek'Sai,Nidalee,Renekton,Azir,Ornn,no_ban,Aatrox,Irelia,Braum,Galio,2,Mid,Bot,Jungle,Top,Support,Bot,Support,Jungle,Top,Mid
ESPORTSTMNT05/1520653,TCL,1,TCL_2020_Season_Summer_Season,Week 4,Galakticos,Dark Passage,1 - 0,10.12,Volibear,Kalista,Thresh,Ezreal,Varus,Syndra,Aphelios,Sett,Miss Fortune,Graves,Ornn,Azir,Zoe,Olaf,Orianna,Jarvan IV,Trundle,Lulu,Kassadin,Nautilus,1,Bot,Jungle,Top,Support,Mid,Top,Bot,Mid,Jungle,Support
ESPORTSTMNT05/1520651,TCL,1,TCL_2020_Season_Summer_Season,Week 4,Fenerbahçe Esports,Royal Youth,1 - 0,10.12,Shaco,Volibear,Trundle,Syndra,Ornn,Wukong,Varus,Nautilus,Ashe,Olaf,Tahm Kench,Graves,no_ban,Mordekaiser,Renekton,Sett,Aatrox,Malphite,Azir,Cassiopeia,1,Bot,Jungle,Support,Top,Mid,Support,Bot,Jungle,Top,Mid
ESPORTSTMNT05/1520649,TCL,2,TCL_2020_Season_Summer_Season,Week 4,5 Ronin,Team AURORA,0 - 1,10.12,Sett,Kindred,Volibear,Taliyah,Aphelios,Wukong,Kalista,Syndra,Graves,Elise,Azir,Varus,Ezreal,Urgot,Senna,Ornn,Nautilus,Sivir,Braum,Poppy,2,Top,Jungle,Mid,Bot,Support,Mid,Jungle,Bot,Support,Top
ESPORTSTMNT05/1520648,TCL,1,TCL_2020_Season_Summer_Season,Week 4,Papara SuperMassive,Beşiktaş Esports,1 - 0,10.12,Fiora,Kalista,Volibear,Karma,Sett,Zoe,Aphelios,Ezreal,Trundle,Olaf,Aatrox,Braum,Thresh,Ekko,Rakan,Syndra,Cho'Gath,Orianna,Lulu,Sylas,1,Bot,Jungle,Top,Mid,Support,Bot,Jungle,Support,Top,Mid
ESPORTSTMNT05/1520644,TCL,2,TCL_2020_Season_Summer_Season,Week 4,Galatasaray Esports,İstanbul Wildcats,0 - 1,10.12,Wukong,Syndra,Sett,Volibear,Ezreal,Varus,Aphelios,Thresh,Miss Fortune,Nautilus,Orianna,Jarvan IV,Trundle,Mordekaiser,Gragas,Aatrox,Ornn,Poppy,Elise,Kassadin,2,Bot,Support,Mid,Top,Jungle,Support,Bot,Jungle,Top,Mid
ESPORTSTMNT05/1510609,TCL,2,TCL_2020_Season_Summer_Season,Week 4,5 Ronin,Dark Passage,0 - 1,10.12,Sett,Taliyah,Volibear,Kindred,Kalista,Wukong,Graves,Aphelios,Lee Sin,Varus,Azir,Zoe,Tahm Kench,Nautilus,Braum,Lulu,Ornn,Camille,Thresh,Blitzcrank,2,Jungle,Bot,Mid,Top,Support,Bot,Jungle,Mid,Top,Support
ESPORTSTMNT05/1510602,TCL,2,TCL_2020_Season_Summer_Season,Week 4,Beşiktaş Esports,İstanbul Wildcats,0 - 1,10.12,Wukong,Trundle,Thresh,Yasuo,Syndra,Fiora,Sett,Yuumi,Volibear,Aphelios,Sona,Ezreal,Ornn,Irelia,Cho'Gath,Camille,Jarvan IV,Corki,Gnar,Ekko,2,Jungle,Bot,Support,Mid,Top,Support,Top,Bot,Jungle,Mid
ESPORTSTMNT05/1520598,TCL,1,TCL_2020_Season_Summer_Season,Week 4,Galakticos,Fenerbahçe Esports,1 - 0,10.12,Volibear,Graves,Syndra,Kalista,Varus,Trundle,Ezreal,Yuumi,Sett,Ornn,Karma,Sivir,Jarvan IV,Kayle,Azir,Wukong,Aatrox,Olaf,Orianna,Ekko,1,Bot,Top,Support,Jungle,Mid,Support,Jungle,Bot,Top,Mid
ESPORTSTMNT05/1520595,TCL,1,TCL_2020_Season_Summer_Season,Week 4,Galatasaray Esports,Royal Youth,1 - 0,10.12,Shaco,Aphelios,Wukong,Kalista,Sett,Syndra,Volibear,Ezreal,Thresh,Lucian,Karma,Zoe,Ekko,Mordekaiser,LeBlanc,Graves,Trundle,Braum,Karthus,Aatrox,1,Top,Bot,Mid,Support,Jungle,Bot,Support,Mid,Jungle,Top
ESPORTSTMNT05/1510595,TCL,2,TCL_2020_Season_Summer_Season,Week 4,Team AURORA,Papara SuperMassive,0 - 1,10.12,Kalista,Urgot,Ezreal,Twisted Fate,Varus,Aphelios,Syndra,Ashe,Trundle,Graves,Karma,Zoe,Miss Fortune,Thresh,Ornn,Aatrox,Tahm Kench,Sivir,Sett,Renekton,2,Mid,Jungle,Support,Bot,Top,Bot,Jungle,Mid,Support,Top
ESPORTSTMNT05/1520247,TCL,1,TCL_2020_Season_Summer_Season,Week 3,Fenerbahçe Esports,Galatasaray Esports,1 - 0,10.12,Trundle,Volibear,Ornn,Kalista,Nautilus,Syndra,Ezreal,Aphelios,Olaf,Yuumi,Azir,Lulu,Graves,Hecarim,Wukong,Gangplank,Ekko,Sett,Aatrox,Renekton,1,Bot,Support,Mid,Jungle,Top,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT05/1520239,TCL,2,TCL_2020_Season_Summer_Season,Week 3,Dark Passage,Papara SuperMassive,0 - 1,10.12,Senna,Volibear,Kalista,Sett,Ezreal,Aphelios,Varus,Miss Fortune,Trundle,Thresh,Graves,Zoe,Syndra,Blitzcrank,Azir,Nautilus,Morgana,Ornn,Orianna,Aatrox,2,Bot,Support,Jungle,Top,Mid,Bot,Jungle,Mid,Support,Top
ESPORTSTMNT05/1520234,TCL,2,TCL_2020_Season_Summer_Season,Week 3,Team AURORA,İstanbul Wildcats,0 - 1,10.12,Wukong,Sett,Trundle,Syndra,Varus,Graves,Ezreal,Aphelios,Thresh,Nautilus,Azir,Ekko,Urgot,Aatrox,Mordekaiser,Renekton,Nidalee,Lee Sin,Ornn,Camille,2,Bot,Support,Mid,Jungle,Top,Bot,Support,Mid,Jungle,Top
ESPORTSTMNT05/1520223,TCL,2,TCL_2020_Season_Summer_Season,Week 3,Royal Youth,Beşiktaş Esports,0 - 1,10.12,Sett,Thresh,Graves,Nautilus,Syndra,Aphelios,Ezreal,Volibear,Kai'Sa,Karma,Azir,Ekko,Olaf,Bard,Sylas,Trundle,Sona,Gangplank,Lee Sin,Fiora,2,Bot,Support,Mid,Top,Jungle,Jungle,Bot,Mid,Support,Top
ESPORTSTMNT05/1510211,TCL,1,TCL_2020_Season_Summer_Season,Week 3,5 Ronin,Galakticos,1 - 0,10.12,Volibear,Kalista,Karma,Varus,Malphite,Syndra,Wukong,Ezreal,Graves,Aphelios,Kindred,Yuumi,Lulu,Ornn,Nautilus,Renekton,Zoe,Orianna,Bard,Mordekaiser,1,Top,Bot,Jungle,Mid,Support,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT05/1520189,TCL,2,TCL_2020_Season_Summer_Season,Week 3,Royal Youth,Team AURORA,0 - 1,10.12,Kalista,Thresh,Graves,Varus,Ezreal,Nautilus,Wukong,Syndra,Aphelios,Ashe,Zoe,Sett,Tahm Kench,Renekton,Rakan,Mordekaiser,Lee Sin,Rek'Sai,Braum,Karma,2,Top,Bot,Mid,Jungle,Support,Mid,Bot,Top,Jungle,Support
ESPORTSTMNT05/1520182,TCL,2,TCL_2020_Season_Summer_Season,Week 3,Fenerbahçe Esports,5 Ronin,0 - 1,10.12,Trundle,Syndra,Sett,Volibear,Varus,Kalista,Ezreal,Aphelios,Kindred,Twisted Fate,Lee Sin,Azir,Yuumi,Thresh,Karma,Nautilus,Ornn,Vladimir,Leona,Braum,2,Bot,Mid,Jungle,Top,Support,Bot,Jungle,Mid,Top,Support
ESPORTSTMNT05/1520169,TCL,1,TCL_2020_Season_Summer_Season,Week 3,Dark Passage,İstanbul Wildcats,1 - 0,10.12,Wukong,Syndra,Trundle,Volibear,Ezreal,Thresh,Aphelios,Varus,Ornn,Sett,Azir,Graves,Mordekaiser,Corki,Nautilus,Braum,Zoe,Karma,Aatrox,Soraka,1,Bot,Jungle,Mid,Support,Top,Bot,Top,Jungle,Mid,Support
ESPORTSTMNT05/1520161,TCL,1,TCL_2020_Season_Summer_Season,Week 3,Beşiktaş Esports,Galatasaray Esports,1 - 0,10.12,Thresh,Syndra,Nautilus,Sett,Varus,Trundle,Graves,Kalista,Rek'Sai,Aphelios,Braum,Taric,Ornn,Gangplank,Mordekaiser,Sion,Azir,Ekko,Cho'Gath,Aatrox,1,Jungle,Bot,Support,Mid,Top,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT05/1520153,TCL,2,TCL_2020_Season_Summer_Season,Week 3,Galakticos,Papara SuperMassive,0 - 1,10.12,Karma,Yuumi,Graves,Twisted Fate,Varus,Kalista,Syndra,Ezreal,Nautilus,Leona,Trundle,Olaf,Ornn,Zoe,Sett,Jayce,Azir,Sivir,Renekton,Kennen,2,Mid,Support,Jungle,Bot,Top,Bot,Support,Jungle,Mid,Top
ESPORTSTMNT04/1220934,TCL,1,TCL_2020_Season_Summer_Season,Week 2,Beşiktaş Esports,Fenerbahçe Esports,1 - 0,10.11,Kalista,Syndra,Nautilus,Sett,Graves,Yasuo,Trundle,Varus,Lee Sin,Ezreal,Thresh,Tahm Kench,Azir,Gangplank,LeBlanc,Vladimir,Orianna,Ekko,Ornn,Kayle,1,Jungle,Bot,Support,Mid,Top,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT04/1220920,TCL,2,TCL_2020_Season_Summer_Season,Week 2,Papara SuperMassive,5 Ronin,0 - 1,10.11,Renekton,Varus,Zoe,Syndra,Trundle,Thresh,Graves,Sett,Kalista,Aphelios,Ornn,Elise,Braum,Azir,Nautilus,Mordekaiser,Senna,Lulu,Corki,Cassiopeia,2,Jungle,Bot,Top,Support,Mid,Support,Top,Jungle,Bot,Mid
ESPORTSTMNT04/1220913,TCL,1,TCL_2020_Season_Summer_Season,Week 2,Galatasaray Esports,Team AURORA,1 - 0,10.11,Urgot,Trundle,Sett,Syndra,Kalista,Aphelios,Varus,Ezreal,Gragas,Thresh,Azir,Nautilus,Graves,Corki,Ornn,Orianna,Zoe,Olaf,Gangplank,Aatrox,1,Bot,Support,Mid,Jungle,Top,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT04/1220904,TCL,2,TCL_2020_Season_Summer_Season,Week 2,İstanbul Wildcats,Galakticos,0 - 1,10.11,Kalista,Varus,Sett,Syndra,Miss Fortune,Wukong,Graves,Ezreal,Lee Sin,Aphelios,Nautilus,Ornn,Vladimir,Yuumi,Mordekaiser,Karma,Braum,Azir,Aatrox,Orianna,2,Jungle,Bot,Support,Mid,Top,Bot,Jungle,Top,Support,Mid
ESPORTSTMNT04/1220888,TCL,1,TCL_2020_Season_Summer_Season,Week 2,Dark Passage,Royal Youth,1 - 0,10.11,Trundle,Varus,Thresh,Graves,Ezreal,Syndra,Aphelios,Sett,Azir,Lee Sin,Zoe,Miss Fortune,Lulu,Nautilus,Leona,Rek'Sai,Yuumi,Karma,Ornn,Wukong,1,Bot,Jungle,Mid,Support,Top,Jungle,Mid,Bot,Support,Top
ESPORTSTMNT04/1220835,TCL,1,TCL_2020_Season_Summer_Season,Week 2,Beşiktaş Esports,Team AURORA,1 - 0,10.11,Thresh,Yasuo,Varus,Trundle,Sett,Graves,Ezreal,Syndra,Olaf,Jarvan IV,Fiora,Aphelios,Yuumi,Nautilus,Karma,Renekton,Lulu,Bard,Diana,Poppy,1,Bot,Jungle,Top,Support,Mid,Mid,Jungle,Bot,Support,Top
ESPORTSTMNT04/1220821,TCL,1,TCL_2020_Season_Summer_Season,Week 2,Galakticos,Royal Youth,1 - 0,10.11,Trundle,Varus,Karma,Kalista,Sett,Syndra,Graves,Aphelios,Azir,Ezreal,Yuumi,Nautilus,Ornn,Renekton,Cassiopeia,Wukong,Ekko,Zoe,Aatrox,Camille,1,Jungle,Bot,Support,Mid,Top,Bot,Mid,Support,Jungle,Top
ESPORTSTMNT04/1220808,TCL,1,TCL_2020_Season_Summer_Season,Week 2,Dark Passage,Galatasaray Esports,1 - 0,10.11,Ezreal,Varus,Kalista,Syndra,Trundle,Sett,Aphelios,Jarvan IV,Thresh,Azir,Nautilus,Miss Fortune,Renekton,Ekko,Graves,Corki,Ornn,Aatrox,Lee Sin,Orianna,1,Bot,Mid,Support,Top,Jungle,Jungle,Support,Bot,Top,Mid
ESPORTSTMNT04/1220791,TCL,2,TCL_2020_Season_Summer_Season,Week 2,5 Ronin,İstanbul Wildcats,0 - 1,10.11,Yuumi,Syndra,Aphelios,Kalista,Graves,Sett,Varus,Ezreal,Wukong,Renekton,Zoe,Yasuo,Trundle,Gragas,Karthus,Ornn,Mordekaiser,Tahm Kench,Taliyah,Karma,2,Bot,Top,Mid,Support,Jungle,Bot,Jungle,Mid,Top,Support
ESPORTSTMNT04/1220789,TCL,2,TCL_2020_Season_Summer_Season,Week 2,Papara SuperMassive,Fenerbahçe Esports,0 - 1,10.11,Kalista,Thresh,Trundle,Syndra,Aphelios,Varus,Sett,Ezreal,Graves,Senna,Azir,Yuumi,Nautilus,Zoe,Ornn,LeBlanc,Orianna,Maokai,Soraka,Volibear,2,Jungle,Bot,Mid,Support,Top,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT04/1230207,TCL,1,TCL_2020_Season_Summer_Season,Week 1,Beşiktaş Esports,Dark Passage,1 - 0,10.11,Thresh,Varus,Akali,Trundle,Graves,Syndra,Sett,Kalista,Renekton,Aphelios,Gnar,Taric,Lulu,Diana,Nautilus,Elise,Olaf,Corki,Braum,Azir,1,Jungle,Bot,Top,Mid,Support,Bot,Top,Support,Jungle,Mid
ESPORTSTMNT04/1230203,TCL,1,TCL_2020_Season_Summer_Season,Week 1,Galakticos,Galatasaray Esports,1 - 0,10.11,LeBlanc,Varus,Ornn,Kalista,Trundle,Sett,Syndra,Ezreal,Graves,Lee Sin,Nautilus,Ekko,Miss Fortune,Yuumi,Soraka,Braum,Rakan,Pantheon,Renekton,Kennen,1,Bot,Jungle,Support,Mid,Top,Bot,Jungle,Mid,Support,Top
ESPORTSTMNT04/1230195,TCL,1,TCL_2020_Season_Summer_Season,Week 1,Royal Youth,5 Ronin,1 - 0,10.11,Kalista,Zoe,Syndra,Varus,Thresh,Sett,Aphelios,Ezreal,Yuumi,Renekton,Nautilus,Trundle,Elise,Kennen,Kindred,Aatrox,Mordekaiser,Sylas,Azir,Corki,1,Bot,Top,Support,Jungle,Mid,Bot,Support,Jungle,Top,Mid
ESPORTSTMNT04/1230192,TCL,1,TCL_2020_Season_Summer_Season,Week 1,İstanbul Wildcats,Papara SuperMassive,1 - 0,10.11,Sett,Varus,Thresh,Yuumi,Kalista,Syndra,Graves,Trundle,Aphelios,Lulu,Vayne,Blitzcrank,Wukong,Renekton,Sylas,LeBlanc,Ornn,Vladimir,Azir,Zoe,1,Jungle,Support,Bot,Top,Mid,Jungle,Bot,Support,Top,Mid
ESPORTSTMNT04/1230190,TCL,1,TCL_2020_Season_Summer_Season,Week 1,Fenerbahçe Esports,Team AURORA,1 - 0,10.11,Thresh,Syndra,Sett,Graves,Trundle,Tahm Kench,Kalista,Karma,Ezreal,Nautilus,Gragas,Yuumi,LeBlanc,Olaf,Akali,no_ban,Rek'Sai,Orianna,Wukong,Mordekaiser,1,Bot,Support,Jungle,Mid,Top,Mid,Bot,Support,Jungle,Top
ESPORTSTMNT04/1220214,TCL,1,TCL_2020_Season_Summer_Season,Week 1,Papara SuperMassive,Royal Youth,1 - 0,10.11,Zoe,Varus,Renekton,Kalista,Graves,Syndra,Sett,Ezreal,Karma,Aphelios,Nautilus,Trundle,Kindred,Yuumi,Rek'Sai,Wukong,Cassiopeia,Lee Sin,Azir,Aatrox,1,Top,Bot,Support,Jungle,Mid,Bot,Support,Jungle,Mid,Top
ESPORTSTMNT04/1220209,TCL,1,TCL_2020_Season_Summer_Season,Week 1,Galatasaray Esports,5 Ronin,1 - 0,10.11,Sett,Varus,Karthus,Syndra,Kalista,Yuumi,Trundle,Ezreal,Karma,Aphelios,Nautilus,Kindred,Azir,Corki,Zoe,Renekton,Braum,LeBlanc,Ornn,Mordekaiser,1,Jungle,Bot,Support,Mid,Top,Bot,Mid,Jungle,Support,Top
ESPORTSTMNT04/1220206,TCL,1,TCL_2020_Season_Summer_Season,Week 1,Beşiktaş Esports,Galakticos,1 - 0,10.11,Kalista,Syndra,Miss Fortune,Varus,Graves,Sett,Trundle,Kindred,Ezreal,Yasuo,Rakan,Yuumi,Renekton,Ornn,Fiora,Aatrox,Wukong,Corki,Cho'Gath,Cassiopeia,1,Jungle,Bot,Support,Mid,Top,Jungle,Bot,Support,Top,Mid
ESPORTSTMNT04/1220191,TCL,2,TCL_2020_Season_Summer_Season,Week 1,Team AURORA,Dark Passage,0 - 1,10.11,Thresh,Varus,Akali,Urgot,Syndra,Kalista,Sett,Aphelios,Graves,Ezreal,Yuumi,Azir,Cassiopeia,Renekton,Olaf,Nautilus,Karma,Veigar,Jarvan IV,Ornn,2,Top,Bot,Support,Mid,Jungle,Bot,Jungle,Mid,Support,Top
ESPORTSTMNT04/1220183,TCL,1,TCL_2020_Season_Summer_Season,Week 1,İstanbul Wildcats,Fenerbahçe Esports,1 - 0,10.11,Sett,Varus,Kalista,Ornn,Trundle,Graves,Syndra,Aphelios,Nautilus,Ezreal,Yuumi,Elise,Olaf,LeBlanc,Lee Sin,Fiddlesticks,Akali,Renekton,Wukong,Gangplank,1,Mid,Bot,Support,Top,Jungle,Bot,Support,Jungle,Mid,Top
ESPORTSTMNT04/1210005,TCL,1,TCL_2020_Season_Winter_Playoffs,Finals,Fenerbahçe Esports,İstanbul Wildcats,3 - 0,10.8,Jarvan IV,Sett,Ornn,Graves,Thresh,Trundle,Syndra,Gragas,Aatrox,Kalista,Nautilus,Yasuo,Gangplank,Tahm Kench,Pantheon,Ziggs,Braum,Lee Sin,Renekton,Miss Fortune,1,Mid,Bot,Support,Jungle,Top,Jungle,Top,Mid,Support,Bot
ESPORTSTMNT04/1210004,TCL,1,TCL_2020_Season_Winter_Playoffs,Finals,Fenerbahçe Esports,İstanbul Wildcats,2 - 0,10.8,Jarvan IV,Sett,Ornn,Kalista,Thresh,Trundle,Graves,Varus,Syndra,Miss Fortune,Leona,Braum,Gangplank,Malphite,Aatrox,Lee Sin,Renekton,LeBlanc,Akali,Kindred,1,Jungle,Bot,Support,Mid,Top,Bot,Mid,Support,Top,Jungle
ESPORTSTMNT04/1210002,TCL,1,TCL_2020_Season_Winter_Playoffs,Finals,Fenerbahçe Esports,İstanbul Wildcats,1 - 0,10.8,Jarvan IV,Sett,Ornn,Graves,Thresh,Syndra,Trundle,Varus,Tahm Kench,Kalista,Nautilus,Karthus,Gangplank,Irelia,Jayce,no_ban,Renekton,Aatrox,Ryze,Azir,1,Jungle,Bot,Support,Top,Mid,Bot,Support,Jungle,Top,Mid
ESPORTSTMNT04/1180144,TCL,1,TCL_2020_Season_Winter_Playoffs,Semifinals,İstanbul Wildcats,Dark Passage,3 - 0,10.8,Karthus,Varus,Sett,Aphelios,Thresh,Trundle,Graves,Gragas,Kalista,Senna,Tahm Kench,Qiyana,Syndra,Taric,Diana,Nautilus,Pyke,LeBlanc,Ornn,Maokai,1,Jungle,Bot,Support,Mid,Top,Jungle,Bot,Mid,Support,Top
ESPORTSTMNT04/1180143,TCL,2,TCL_2020_Season_Winter_Playoffs,Semifinals,Dark Passage,İstanbul Wildcats,0 - 2,10.8,Irelia,Karthus,Trundle,Sett,Syndra,Zoe,Varus,Graves,Thresh,Nidalee,Ornn,Miss Fortune,Jayce,Sylas,Tahm Kench,Aatrox,Vladimir,Braum,Azir,Kassadin,2,Bot,Jungle,Top,Support,Mid,Jungle,Support,Bot,Top,Mid
ESPORTSTMNT04/1190143,TCL,1,TCL_2020_Season_Winter_Playoffs,Semifinals,İstanbul Wildcats,Dark Passage,1 - 0,10.8,Karthus,Varus,Sett,Aphelios,Thresh,Syndra,Senna,Graves,Ornn,Trundle,Tahm Kench,Azir,Zoe,Bard,Kassadin,Miss Fortune,Lulu,Corki,Sylas,Kog'Maw,1,Bot,Jungle,Support,Mid,Top,Jungle,Top,Mid,Support,Bot
ESPORTSTMNT04/1190136,TCL,2,TCL_2020_Season_Winter_Playoffs,Semifinals,Team AURORA,Fenerbahçe Esports,2 - 3,10.8,Syndra,Trundle,Thresh,Ziggs,LeBlanc,Graves,Varus,Nautilus,Sett,Sejuani,Tahm Kench,Kalista,Viktor,Azir,Malphite,Corki,Ryze,Mordekaiser,Zoe,Gangplank,2,Bot,Jungle,Support,Top,Mid,Support,Jungle,Bot,Mid,Top
ESPORTSTMNT04/1190135,TCL,1,TCL_2020_Season_Winter_Playoffs,Semifinals,Fenerbahçe Esports,Team AURORA,2 - 2,10.8,Trundle,Syndra,Ziggs,Graves,Tahm Kench,Thresh,Nautilus,Varus,Braum,Kalista,Sett,Gragas,Gangplank,Malphite,Kassadin,Poppy,Corki,LeBlanc,Aatrox,Urgot,1,Support,Bot,Jungle,Mid,Top,Bot,Support,Jungle,Mid,Top
ESPORTSTMNT04/1190134,TCL,2,TCL_2020_Season_Winter_Playoffs,Semifinals,Fenerbahçe Esports,Team AURORA,1 - 2,10.8,Trundle,Syndra,Jarvan IV,Graves,Kalista,Thresh,Varus,Tahm Kench,Gragas,Sett,Azir,Ziggs,Bard,Ashe,Pantheon,Ornn,Aphelios,Karma,Jayce,Malphite,2,Bot,Jungle,Mid,Support,Top,Support,Jungle,Mid,Bot,Top
ESPORTSTMNT04/1190133,TCL,1,TCL_2020_Season_Winter_Playoffs,Semifinals,Fenerbahçe Esports,Team AURORA,1 - 1,10.8,Trundle,Syndra,Jarvan IV,Graves,Kalista,Thresh,Varus,Gragas,Tahm Kench,Bard,Azir,Ashe,Pantheon,Ziggs,Elise,Ornn,Viktor,Sett,Aatrox,Urgot,1,Bot,Support,Mid,Jungle,Top,Jungle,Support,Bot,Mid,Top
ESPORTSTMNT04/1190130,TCL,2,TCL_2020_Season_Winter_Playoffs,Semifinals,Fenerbahçe Esports,Team AURORA,0 - 1,10.8,Trundle,Syndra,Jarvan IV,Graves,Kalista,Thresh,Varus,Tahm Kench,Gragas,Azir,Karma,Ashe,Pantheon,Viktor,Elise,Ornn,Ziggs,Qiyana,Aatrox,Mordekaiser,2,Bot,Mid,Support,Jungle,Top,Support,Jungle,Bot,Mid,Top
ESPORTSTMNT04/1180108,TCL,2,TCL_2020_Season_Winter_Playoffs,Quarterfinals,Galakticos,İstanbul Wildcats,0 - 3,10.8,Syndra,Pantheon,Senna,Sett,Aatrox,Corki,Varus,Thresh,Jarvan IV,Trundle,Tahm Kench,Miss Fortune,Azir,Renekton,Akali,Kassadin,Irelia,Mordekaiser,LeBlanc,Zoe,2,Bot,Jungle,Support,Top,Mid,Support,Jungle,Bot,Top,Mid
ESPORTSTMNT04/1180105,TCL,1,TCL_2020_Season_Winter_Playoffs,Quarterfinals,İstanbul Wildcats,Galakticos,2 - 0,10.8,Pantheon,Senna,Miss Fortune,Thresh,Sett,Gragas,Varus,Jarvan IV,Aphelios,Trundle,Tahm Kench,Azir,Kassadin,Nautilus,Syndra,Ornn,Lulu,Renekton,Corki,Aatrox,1,Bot,Jungle,Support,Top,Mid,Jungle,Bot,Mid,Support,Top
ESPORTSTMNT04/1180103,TCL,2,TCL_2020_Season_Winter_Playoffs,Quarterfinals,Galakticos,İstanbul Wildcats,0 - 1,10.8,Syndra,Pantheon,Aatrox,Sett,Jarvan IV,no_ban,Renekton,Ornn,Senna,Ziggs,Thresh,Tahm Kench,Karthus,Kassadin,Corki,Gragas,Graves,Sejuani,Irelia,Azir,2,Top,Bot,Support,Jungle,Mid,Top,Bot,Support,Jungle,Mid
ESPORTSTMNT04/1190092,TCL,1,TCL_2020_Season_Winter_Playoffs,Quarterfinals,Team AURORA,Papara SuperMassive,3 - 1,10.8,Pantheon,Trundle,Tahm Kench,Sett,Azir,Varus,Urgot,Aphelios,Sejuani,Xayah,Rakan,Nautilus,Karthus,Kassadin,Gragas,Galio,Aatrox,Jarvan IV,Zoe,Diana,1,Top,Bot,Support,Jungle,Mid,Bot,Jungle,Support,Top,Mid
