gameid,league_code,Winner,League,Phase,Blue,Red,Score,Patch,BB1,RB1,BB2,RB2,BB3,RB3,BP1,RP1,RP2,BP2,BP3,RP3,RB4,BB4,RB5,BB5,RP4,BP4,BP5,RP5,Winner,BR1,BR2,BR3,BR4,BR5,RR1,RR2,RR3,RR4,RR5
7970-10829,LPL,2,LPL_2021_Season_Summer_Season,Week 6,Rare Atom,FunPlus Phoenix,0 - 1,11.13,Nocturne,Volibear,Gwen,Kalista,Akali,Thresh,Lee Sin,Viego,Varus,LeBlanc,Camille,Renekton,Leona,Sylas,Alistar,Diana,Galio,Nautilus,Aphelios,Rakan,2,Jungle,Mid,Top,Support,Bot,Jungle,Bot,Top,Mid,Support
7969-10828,LPL,1,LPL_2021_Season_Summer_Season,Week 6,EDward Gaming,LGD Gaming,2 - 0,11.13,Ziggs,Lee Sin,Renekton,Akali,LeBlanc,Thresh,Nocturne,Viego,Gwen,Xin Zhao,Lulu,Trundle,Kog'Maw,Leona,Varus,Nautilus,Aphelios,Kalista,Rakan,Alistar,1,Top,Jungle,Mid,Bot,Support,Mid,Top,Jungle,Bot,Support
7969-10827,LPL,2,LPL_2021_Season_Summer_Season,Week 6,LGD Gaming,EDward Gaming,0 - 1,11.13,LeBlanc,Renekton,Kalista,Nocturne,Thresh,Akali,Viego,Lee Sin,Diana,Ziggs,Leona,Sett,Xin Zhao,Lulu,Sylas,Gwen,Kai'Sa,Camille,Rumble,Jax,2,Mid,Bot,Support,Top,Jungle,Mid,Jungle,Support,Bot,Top
7680-10824,LPL,2,LPL_2021_Season_Summer_Season,Week 5,Team WE,JD Gaming,0 - 2,11.13,Renekton,Akali,Nocturne,Xin Zhao,LeBlanc,Viego,Thresh,Kalista,Gwen,Lee Sin,Aphelios,Nautilus,Jayce,Shaco,Ryze,Sylas,Trundle,Orianna,Graves,Zoe,2,Support,Top,Bot,Mid,Jungle,Bot,Jungle,Support,Top,Mid
7680-10821,LPL,2,LPL_2021_Season_Summer_Season,Week 5,Team WE,JD Gaming,0 - 1,11.13,Renekton,Akali,Kalista,Xin Zhao,LeBlanc,Viego,Nocturne,Thresh,Gwen,Diana,Varus,Aphelios,Nautilus,Trundle,Alistar,Lucian,Sylas,Leona,Camille,Shaco,2,Mid,Jungle,Bot,Support,Top,Support,Top,Bot,Mid,Jungle
7679-10820,LPL,1,LPL_2021_Season_Summer_Season,Week 5,Suning,Top Esports,2 - 1,11.13,Viego,Gwen,Renekton,Xin Zhao,Lee Sin,Akali,Sylas,Nocturne,Diana,Trundle,Camille,Jax,Thresh,Draven,Kalista,Ziggs,Ezreal,Aphelios,Alistar,Braum,1,Mid,Jungle,Top,Bot,Support,Mid,Jungle,Top,Bot,Support
7679-10817,LPL,1,LPL_2021_Season_Summer_Season,Week 5,Suning,Top Esports,1 - 1,11.13,Viego,Gwen,Renekton,Xin Zhao,Lee Sin,Nocturne,Akali,Diana,Thresh,Varus,Sylas,Lucian,Volibear,Draven,Hecarim,Sett,Aphelios,Nautilus,Kha'Zix,Dr. Mundo,1,Top,Bot,Mid,Support,Jungle,Jungle,Support,Mid,Bot,Top
7679-10818,LPL,2,LPL_2021_Season_Summer_Season,Week 5,Suning,Top Esports,0 - 1,11.13,Viego,Gwen,Nocturne,Xin Zhao,Renekton,Camille,Lee Sin,Diana,Thresh,Varus,Akali,Sylas,Lucian,Draven,LeBlanc,Sett,Aphelios,Leona,Ryze,Yone,2,Jungle,Bot,Top,Support,Mid,Jungle,Support,Top,Bot,Mid
7678-10812,LPL,2,LPL_2021_Season_Summer_Season,Week 5,Rogue Warriors,Bilibili Gaming,0 - 2,11.13,Thresh,Gwen,Viego,Varus,Nocturne,Xin Zhao,Lee Sin,Akali,Volibear,Olaf,Lulu,Sett,Kog'Maw,Ziggs,Aphelios,Ezreal,Leona,Rakan,Kalista,Kai'Sa,2,Top,Jungle,Mid,Support,Bot,Mid,Jungle,Top,Support,Bot
7678-10809,LPL,2,LPL_2021_Season_Summer_Season,Week 5,Rogue Warriors,Bilibili Gaming,0 - 1,11.13,Thresh,Gwen,LeBlanc,Varus,Viego,Xin Zhao,Nocturne,Lee Sin,Akali,Olaf,Sylas,Diana,Nautilus,Karma,Rakan,Leona,Ezreal,Aphelios,Braum,Bard,2,Top,Jungle,Mid,Bot,Support,Mid,Top,Jungle,Bot,Support
7677-10803,LPL,1,LPL_2021_Season_Summer_Season,Week 5,Royal Never Give Up,Invictus Gaming,2 - 0,11.13,Akali,Renekton,Diana,Nocturne,LeBlanc,Karma,Viego,Xin Zhao,Nautilus,Olaf,Sett,Gwen,Jayce,Draven,Twisted Fate,Lulu,Ziggs,Varus,Orianna,Lucian,1,Top,Jungle,Support,Bot,Mid,Jungle,Support,Top,Bot,Mid
7677-10798,LPL,1,LPL_2021_Season_Summer_Season,Week 5,Royal Never Give Up,Invictus Gaming,1 - 0,11.13,Akali,Renekton,Diana,Nocturne,LeBlanc,Xin Zhao,Viego,Lee Sin,Nautilus,Leona,Olaf,Gwen,Ezreal,Varus,Ziggs,Nidalee,Draven,Aphelios,Twisted Fate,Volibear,1,Top,Support,Jungle,Bot,Mid,Mid,Support,Top,Bot,Jungle
7676-10797,LPL,1,LPL_2021_Season_Summer_Season,Week 5,EDward Gaming,ThunderTalk Gaming,2 - 0,11.13,Renekton,Akali,LeBlanc,Lee Sin,Lulu,Nocturne,Viego,Varus,Camille,Diana,Sett,Nautilus,Kalista,Galio,Karma,Xin Zhao,Rek'Sai,Ezreal,Leona,Sylas,1,Mid,Jungle,Top,Bot,Support,Bot,Top,Support,Jungle,Mid
7676-10794,LPL,2,LPL_2021_Season_Summer_Season,Week 5,ThunderTalk Gaming,EDward Gaming,0 - 1,11.13,Akali,Renekton,Gwen,Nocturne,Karma,Lulu,Lee Sin,Thresh,Viego,LeBlanc,Kalista,Lissandra,Nautilus,Aphelios,Camille,Varus,Draven,Leona,Sett,Xin Zhao,2,Jungle,Mid,Bot,Support,Top,Support,Top,Mid,Bot,Jungle
7675-10792,LPL,2,LPL_2021_Season_Summer_Season,Week 5,LNG Esports,Ultra Prime,1 - 2,11.13,Nocturne,Xin Zhao,Ziggs,Diana,Renekton,Varus,Viego,Thresh,Lee Sin,Camille,Akali,Aphelios,Kalista,Gwen,Ezreal,Karma,Jax,Nautilus,Kai'Sa,Galio,2,Jungle,Top,Mid,Support,Bot,Support,Jungle,Bot,Top,Mid
7675-10789,LPL,2,LPL_2021_Season_Summer_Season,Week 5,Ultra Prime,LNG Esports,1 - 1,11.13,Akali,Nocturne,Camille,Renekton,Diana,Thresh,Xin Zhao,Viego,Varus,Karma,Sett,LeBlanc,Ziggs,Wukong,Ezreal,Jayce,Leona,Sivir,Alistar,Olaf,2,Jungle,Mid,Top,Bot,Support,Top,Bot,Mid,Support,Jungle
7675-10787,LPL,2,LPL_2021_Season_Summer_Season,Week 5,LNG Esports,Ultra Prime,0 - 1,11.13,Nocturne,Xin Zhao,Ziggs,Diana,Thresh,Akali,Viego,Renekton,Lee Sin,Kalista,Sett,Aphelios,Gwen,Alistar,Rakan,Braum,Leona,LeBlanc,Dr. Mundo,Vladimir,2,Jungle,Bot,Support,Mid,Top,Top,Jungle,Bot,Support,Mid
7674-10779,LPL,2,LPL_2021_Season_Summer_Season,Week 5,LGD Gaming,FunPlus Phoenix,0 - 2,11.13,Gwen,Volibear,Diana,Thresh,Viego,Nocturne,Lee Sin,Xin Zhao,Akali,LeBlanc,Leona,Alistar,Ziggs,Draven,Varus,Samira,Kai'Sa,Ezreal,Renekton,Jayce,2,Jungle,Mid,Support,Bot,Top,Jungle,Mid,Support,Bot,Top
7674-10780,LPL,2,LPL_2021_Season_Summer_Season,Week 5,LGD Gaming,FunPlus Phoenix,0 - 1,11.13,Lee Sin,Volibear,Gwen,Nocturne,Akali,Thresh,Diana,Viego,Renekton,Sett,LeBlanc,Alistar,Varus,Sylas,Ezreal,Samira,Orianna,Kalista,Nautilus,Draven,2,Jungle,Top,Mid,Bot,Support,Jungle,Top,Support,Mid,Bot
7673-10775,LPL,1,LPL_2021_Season_Summer_Season,Week 5,Suning,Oh My God,2 - 0,11.13,LeBlanc,Camille,Viego,Xin Zhao,Akali,Renekton,Gwen,Nocturne,Diana,Lee Sin,Sylas,Yasuo,Kalista,Kai'Sa,Alistar,Samira,Leona,Aphelios,Galio,Ezreal,1,Top,Jungle,Mid,Bot,Support,Top,Jungle,Mid,Support,Bot
7673-10772,LPL,1,LPL_2021_Season_Summer_Season,Week 5,Suning,Oh My God,1 - 0,11.13,LeBlanc,Camille,Viego,Xin Zhao,Akali,Renekton,Gwen,Nocturne,Diana,Lee Sin,Sylas,Yasuo,Thresh,Samira,Varus,Kai'Sa,Ezreal,Kalista,Alistar,Rell,1,Top,Jungle,Mid,Bot,Support,Top,Jungle,Mid,Bot,Support
7672-10762,LPL,2,LPL_2021_Season_Summer_Season,Week 5,Victory Five,Top Esports,0 - 2,11.13,Lee Sin,Xin Zhao,Akali,Renekton,Lucian,Thresh,Diana,Viego,Nocturne,Camille,Ziggs,Rumble,Nautilus,Varus,Sett,Karma,Kog'Maw,Kled,Leona,Lulu,2,Jungle,Top,Bot,Mid,Support,Mid,Top,Jungle,Bot,Support
7672-10759,LPL,1,LPL_2021_Season_Summer_Season,Week 5,Top Esports,Victory Five,1 - 0,11.13,Xin Zhao,Lee Sin,Renekton,Akali,Nocturne,Lucian,Viego,Thresh,Diana,Kalista,Nautilus,Aphelios,LeBlanc,Sett,Gwen,Camille,Kled,Sylas,Trundle,Aatrox,1,Jungle,Bot,Support,Mid,Top,Support,Jungle,Bot,Mid,Top
7671-10756,LPL,2,LPL_2021_Season_Summer_Season,Week 5,ThunderTalk Gaming,Rare Atom,0 - 2,11.13,Viego,Nocturne,Akali,Renekton,Thresh,Lee Sin,Xin Zhao,LeBlanc,Trundle,Varus,Nautilus,Kalista,Sylas,Leona,Lulu,Sett,Alistar,Galio,Camille,Jax,2,Jungle,Bot,Support,Mid,Top,Mid,Jungle,Bot,Support,Top
7671-10755,LPL,1,LPL_2021_Season_Summer_Season,Week 5,Rare Atom,ThunderTalk Gaming,1 - 0,11.13,Renekton,Viego,Xin Zhao,Lee Sin,Nocturne,Varus,Akali,LeBlanc,Thresh,Aphelios,Nautilus,Rek'Sai,Olaf,Jinx,Volibear,Kalista,Ashe,Camille,Diana,Gragas,1,Mid,Bot,Support,Top,Jungle,Mid,Support,Jungle,Bot,Top
7670-10745,LPL,1,LPL_2021_Season_Summer_Season,Week 5,Bilibili Gaming,FunPlus Phoenix,2 - 1,11.13,Nocturne,Volibear,Diana,Sylas,Akali,Thresh,Lee Sin,Viego,Xin Zhao,Olaf,LeBlanc,Lulu,Varus,Kog'Maw,Ezreal,Jinx,Kai'Sa,Kalista,Nautilus,Leona,1,Top,Jungle,Mid,Bot,Support,Top,Jungle,Mid,Bot,Support
7670-10742,LPL,2,LPL_2021_Season_Summer_Season,Week 5,Bilibili Gaming,FunPlus Phoenix,1 - 1,11.13,Nocturne,Volibear,Diana,Sylas,Xin Zhao,Thresh,Lee Sin,Viego,Akali,LeBlanc,Ezreal,Kai'Sa,Karma,Leona,Rakan,Rell,Nautilus,Braum,Gwen,Sett,2,Jungle,Mid,Bot,Support,Top,Jungle,Mid,Bot,Support,Top
7670-10740,LPL,1,LPL_2021_Season_Summer_Season,Week 5,Bilibili Gaming,FunPlus Phoenix,1 - 0,11.13,Nocturne,Volibear,Diana,Sylas,Xin Zhao,Viego,Lee Sin,Renekton,Gwen,Akali,Thresh,Nautilus,Aphelios,Varus,Kalista,Kai'Sa,Ezreal,Jinx,Olaf,Sett,1,Top,Mid,Support,Bot,Jungle,Mid,Jungle,Support,Bot,Top
7669-10736,LPL,2,LPL_2021_Season_Summer_Season,Week 5,LGD Gaming,Royal Never Give Up,0 - 2,11.13,Lucian,Sett,Gwen,Xin Zhao,Ezreal,Diana,Nocturne,Viego,Nautilus,Volibear,Akali,LeBlanc,Leona,Lee Sin,Thresh,Renekton,Olaf,Varus,Rakan,Kai'Sa,2,Top,Jungle,Mid,Bot,Support,Top,Support,Mid,Jungle,Bot
7669-10734,LPL,1,LPL_2021_Season_Summer_Season,Week 5,Royal Never Give Up,LGD Gaming,1 - 0,11.13,Sett,Nocturne,Diana,Xin Zhao,Akali,Lucian,Viego,Varus,Lee Sin,Kalista,Nautilus,Leona,Gwen,LeBlanc,Ryze,Sylas,Twisted Fate,Orianna,Olaf,Camille,1,Top,Bot,Support,Mid,Jungle,Bot,Jungle,Support,Mid,Top
7668-10726,LPL,1,LPL_2021_Season_Summer_Season,Week 5,EDward Gaming,Oh My God,2 - 0,11.12,Renekton,Gwen,Akali,Xin Zhao,LeBlanc,Karma,Sett,Rumble,Viego,Diana,Lee Sin,Ezreal,Thresh,Nocturne,Kalista,Rell,Aatrox,Kai'Sa,Leona,Alistar,1,Top,Jungle,Mid,Bot,Support,Jungle,Mid,Bot,Top,Support
7668-10725,LPL,2,LPL_2021_Season_Summer_Season,Week 5,Oh My God,EDward Gaming,0 - 1,11.12,Gwen,Renekton,Karma,Akali,Volibear,LeBlanc,Lee Sin,Xin Zhao,Lulu,Sylas,Ezreal,Sett,Nocturne,Kalista,Rell,Kog'Maw,Thresh,Nautilus,Trundle,Aphelios,2,Top,Mid,Bot,Support,Jungle,Jungle,Mid,Top,Support,Bot
7667-10724,LPL,2,LPL_2021_Season_Summer_Season,Week 5,Victory Five,Ultra Prime,0 - 2,11.12,Lee Sin,Thresh,Ziggs,Renekton,Nocturne,Xin Zhao,Rumble,Diana,Sett,Viego,Ezreal,Lucian,Camille,Rakan,Alistar,Varus,Leona,Rell,Sylas,Brand,2,Jungle,Top,Bot,Support,Mid,Jungle,Top,Mid,Support,Bot
7667-10723,LPL,1,LPL_2021_Season_Summer_Season,Week 5,Ultra Prime,Victory Five,1 - 0,11.12,Thresh,Lee Sin,Renekton,Nocturne,Diana,Xin Zhao,Rumble,Viego,Ezreal,Sett,Lucian,Ryze,Kalista,Camille,Varus,Karma,Leona,Ziggs,Tahm Kench,Volibear,1,Jungle,Top,Mid,Bot,Support,Top,Bot,Mid,Support,Jungle
7666-10722,LPL,2,LPL_2021_Season_Summer_Season,Week 5,Rare Atom,JD Gaming,1 - 2,11.12,Nocturne,Akali,Sett,Xin Zhao,Lee Sin,Viego,Varus,Kalista,LeBlanc,Volibear,Sylas,Rumble,Nautilus,Leona,Thresh,Rakan,Gragas,Rell,Renekton,Camille,2,Bot,Jungle,Mid,Support,Top,Bot,Mid,Jungle,Support,Top
7666-10720,LPL,2,LPL_2021_Season_Summer_Season,Week 5,Rare Atom,JD Gaming,1 - 1,11.12,Nocturne,Akali,Sett,Xin Zhao,Lee Sin,Viego,LeBlanc,Varus,Sylas,Volibear,Renekton,Ornn,Kalista,Kindred,Braum,Trundle,Thresh,Kai'Sa,Rakan,Graves,2,Mid,Jungle,Top,Bot,Support,Bot,Mid,Top,Support,Jungle
7666-10717,LPL,1,LPL_2021_Season_Summer_Season,Week 5,Rare Atom,JD Gaming,1 - 0,11.12,Nocturne,Akali,Sett,Xin Zhao,Lee Sin,LeBlanc,Viego,Diana,Renekton,Rumble,Varus,Jhin,Ryze,Leona,Thresh,Sylas,Nautilus,Rakan,Volibear,Lucian,1,Mid,Jungle,Bot,Support,Top,Jungle,Top,Bot,Support,Mid
7665-10714,LPL,1,LPL_2021_Season_Summer_Season,Week 5,Rogue Warriors,Invictus Gaming,2 - 1,11.12,Lucian,Lee Sin,Akali,Renekton,Viego,Xin Zhao,Sett,Volibear,Diana,Gwen,Varus,Kalista,Tahm Kench,Taric,Thresh,LeBlanc,Nautilus,Leona,Sylas,Ryze,1,Top,Jungle,Bot,Support,Mid,Top,Jungle,Bot,Support,Mid
7665-10711,LPL,1,LPL_2021_Season_Summer_Season,Week 5,Rogue Warriors,Invictus Gaming,1 - 1,11.12,Lucian,Lee Sin,Akali,Renekton,Viego,Xin Zhao,Sett,Volibear,Diana,Varus,Gwen,Kalista,Tahm Kench,Taric,Nautilus,LeBlanc,Thresh,Sylas,Alistar,Ryze,1,Top,Bot,Jungle,Mid,Support,Top,Jungle,Bot,Support,Mid
7665-10708,LPL,2,LPL_2021_Season_Summer_Season,Week 5,Rogue Warriors,Invictus Gaming,0 - 1,11.12,Lucian,Lee Sin,Akali,Renekton,Volibear,Xin Zhao,Nocturne,Viego,Sett,Rumble,LeBlanc,Kalista,Varus,Lissandra,Tahm Kench,Nidalee,Diana,Aphelios,Thresh,Nautilus,2,Top,Jungle,Mid,Bot,Support,Mid,Top,Bot,Jungle,Support
7664-10701,LPL,1,LPL_2021_Season_Summer_Season,Week 4,Suning,Royal Never Give Up,2 - 1,11.12,Lucian,Akali,Ezreal,Sett,Renekton,Camille,Xin Zhao,Lee Sin,Gwen,Jayce,Lulu,Nautilus,Thresh,LeBlanc,Tahm Kench,Twisted Fate,Varus,Jhin,Leona,Orianna,1,Jungle,Top,Mid,Bot,Support,Jungle,Top,Support,Bot,Mid
7664-10700,LPL,1,LPL_2021_Season_Summer_Season,Week 4,Suning,Royal Never Give Up,1 - 1,11.12,Lucian,Akali,Ezreal,Sett,Renekton,Camille,Xin Zhao,Lee Sin,Nocturne,Gwen,Karma,Diana,LeBlanc,Varus,Senna,Nautilus,Thresh,Jinx,Tahm Kench,Aphelios,1,Jungle,Top,Mid,Bot,Support,Top,Mid,Jungle,Support,Bot
7664-10697,LPL,2,LPL_2021_Season_Summer_Season,Week 4,Suning,Royal Never Give Up,0 - 1,11.12,Lucian,Akali,Xin Zhao,Sett,Ezreal,Lee Sin,Renekton,Nocturne,Diana,Rumble,Sylas,Nautilus,Senna,Varus,Leona,Kai'Sa,Dr. Mundo,Jinx,Thresh,Kalista,2,Top,Jungle,Mid,Bot,Support,Mid,Jungle,Support,Top,Bot
7663-10693,LPL,2,LPL_2021_Season_Summer_Season,Week 4,EDward Gaming,Top Esports,0 - 2,11.12,Sett,Gwen,Renekton,Xin Zhao,Sylas,Akali,Nocturne,Lee Sin,Diana,Volibear,LeBlanc,Thresh,Kalista,Aphelios,Nautilus,Varus,Draven,Ezreal,Karma,Dr. Mundo,2,Top,Jungle,Mid,Bot,Support,Mid,Jungle,Support,Bot,Top
7663-10690,LPL,1,LPL_2021_Season_Summer_Season,Week 4,Top Esports,EDward Gaming,1 - 0,11.12,Sylas,Renekton,Akali,Xin Zhao,Gwen,Nocturne,Lee Sin,Sett,Rumble,Diana,Thresh,Varus,Lucian,Nautilus,Draven,Leona,Alistar,Aphelios,Viego,LeBlanc,1,Top,Jungle,Support,Bot,Mid,Top,Jungle,Bot,Support,Mid
7662-10686,LPL,2,LPL_2021_Season_Summer_Season,Week 4,Victory Five,Bilibili Gaming,0 - 2,11.12,Lee Sin,Rumble,Akali,Xin Zhao,Diana,Thresh,Viego,Ezreal,Volibear,Varus,Nautilus,Sylas,Ryze,Renekton,Nocturne,Braum,Leona,Camille,Galio,Gwen,2,Jungle,Bot,Support,Top,Mid,Bot,Jungle,Mid,Support,Top
7662-10680,LPL,2,LPL_2021_Season_Summer_Season,Week 4,Victory Five,Bilibili Gaming,0 - 1,11.12,Lee Sin,Rumble,Akali,Xin Zhao,Diana,Thresh,Viego,Volibear,LeBlanc,Lissandra,Ezreal,Kalista,Camille,Nautilus,Leona,Rakan,Rell,Alistar,Nocturne,Gnar,2,Jungle,Mid,Bot,Support,Top,Jungle,Mid,Bot,Support,Top
7661-10678,LPL,2,LPL_2021_Season_Summer_Season,Week 4,FunPlus Phoenix,Invictus Gaming,0 - 2,11.12,Karma,Lee Sin,Xin Zhao,Renekton,Viego,Nocturne,Akali,Sett,Diana,Aphelios,Thresh,Nautilus,Gwen,Varus,Volibear,Kalista,Draven,Rumble,Kled,Lucian,2,Top,Bot,Support,Jungle,Mid,Top,Jungle,Support,Bot,Mid
7661-10674,LPL,2,LPL_2021_Season_Summer_Season,Week 4,FunPlus Phoenix,Invictus Gaming,0 - 1,11.12,Nidalee,Lee Sin,Karma,Renekton,Xin Zhao,Nocturne,Diana,Viego,Akali,Ezreal,Kled,Volibear,Jayce,Thresh,Sett,Varus,Kalista,Leona,Irelia,Taric,2,Jungle,Bot,Mid,Support,Top,Jungle,Mid,Top,Bot,Support
7660-10672,LPL,2,LPL_2021_Season_Summer_Season,Week 4,LNG Esports,Rare Atom,0 - 2,11.12,Viego,Camille,LeBlanc,Xin Zhao,Renekton,Sett,Lee Sin,Akali,Volibear,Thresh,Jinx,Varus,Diana,Nautilus,Sylas,Karma,Rakan,Gwen,Twisted Fate,Nocturne,2,Jungle,Support,Bot,Top,Mid,Mid,Jungle,Bot,Support,Top
7660-10668,LPL,1,LPL_2021_Season_Summer_Season,Week 4,Rare Atom,LNG Esports,1 - 0,11.12,Camille,Viego,Akali,Xin Zhao,Diana,Renekton,Lee Sin,Varus,Rumble,LeBlanc,Kalista,Sett,Volibear,Gwen,Gnar,Lucian,Sylas,Nautilus,Nocturne,Fiora,1,Jungle,Mid,Bot,Support,Top,Bot,Jungle,Support,Mid,Top
7659-10667,LPL,2,LPL_2021_Season_Summer_Season,Week 4,Team WE,Oh My God,1 - 2,11.12,Akali,Lee Sin,Nocturne,Thresh,Diana,Kalista,Rumble,Ezreal,Xin Zhao,Varus,Renekton,Sylas,Nautilus,Rell,Tahm Kench,Sett,Leona,Braum,Viego,Gwen,2,Jungle,Bot,Mid,Support,Top,Bot,Jungle,Mid,Support,Top
7659-10664,LPL,2,LPL_2021_Season_Summer_Season,Week 4,Team WE,Oh My God,1 - 1,11.12,Akali,Lee Sin,Nocturne,Thresh,Rumble,Xin Zhao,Ezreal,Kai'Sa,Diana,Viego,Sylas,Sett,Gwen,Qiyana,Volibear,Rakan,Yasuo,Braum,Dr. Mundo,Rell,2,Bot,Jungle,Mid,Support,Top,Bot,Jungle,Top,Mid,Support
7659-10659,LPL,1,LPL_2021_Season_Summer_Season,Week 4,Team WE,Oh My God,1 - 0,11.12,Akali,Lee Sin,Nocturne,Thresh,Rumble,Kalista,Ezreal,Kai'Sa,Diana,Xin Zhao,Sylas,Sett,Renekton,Qiyana,Karma,Rell,Viego,Gwen,Leona,Rakan,1,Bot,Jungle,Mid,Top,Support,Bot,Jungle,Top,Mid,Support
7658-10657,LPL,2,LPL_2021_Season_Summer_Season,Week 4,Ultra Prime,JD Gaming,0 - 2,11.12,Viego,Thresh,Nocturne,Karma,Renekton,Lulu,Xin Zhao,Lee Sin,Varus,Sett,LeBlanc,Lissandra,Tahm Kench,Volibear,Ezreal,Camille,Nautilus,Leona,Ziggs,Dr. Mundo,2,Jungle,Top,Mid,Support,Bot,Jungle,Bot,Mid,Support,Top
7658-10656,LPL,1,LPL_2021_Season_Summer_Season,Week 4,JD Gaming,Ultra Prime,1 - 0,11.12,Thresh,Renekton,Xin Zhao,LeBlanc,Karma,Nocturne,Lee Sin,Sett,Rumble,Diana,Varus,Jhin,Gwen,Lucian,Viego,Akali,Orianna,Camille,Nautilus,Alistar,1,Mid,Jungle,Bot,Top,Support,Top,Jungle,Bot,Mid,Support
7657-10651,LPL,1,LPL_2021_Season_Summer_Season,Week 4,LGD Gaming,Rogue Warriors,2 - 0,11.12,Akali,Viego,Volibear,LeBlanc,Ezreal,Xin Zhao,Renekton,Nocturne,Varus,Rumble,Lee Sin,Diana,Thresh,Sylas,Ziggs,Lucian,Sett,Kalista,Nautilus,Leona,1,Top,Jungle,Mid,Bot,Support,Top,Bot,Jungle,Mid,Support
7657-10648,LPL,2,LPL_2021_Season_Summer_Season,Week 4,Rogue Warriors,LGD Gaming,0 - 1,11.12,Viego,Nocturne,Xin Zhao,Akali,Lucian,Varus,Renekton,Ezreal,Volibear,Rumble,Sett,LeBlanc,Kalista,Gnar,Thresh,Karma,Jayce,Kai'Sa,Rakan,Leona,2,Mid,Jungle,Top,Bot,Support,Bot,Jungle,Mid,Top,Support
7656-10625,LPL,1,LPL_2021_Season_Summer_Season,Week 4,Top Esports,Royal Never Give Up,2 - 1,11.12,Xin Zhao,Senna,Ezreal,Thresh,Lee Sin,Renekton,Diana,Volibear,Nautilus,Sett,Nocturne,LeBlanc,Varus,Gwen,Kog'Maw,Kai'Sa,Akali,Jinx,Tahm Kench,Tristana,1,Jungle,Top,Mid,Bot,Support,Jungle,Support,Mid,Top,Bot
7656-10624,LPL,2,LPL_2021_Season_Summer_Season,Week 4,Royal Never Give Up,Top Esports,1 - 1,11.12,Senna,Xin Zhao,Thresh,Ezreal,Renekton,Lucian,Lee Sin,Sett,Diana,Volibear,Varus,Sylas,Nautilus,Kalista,LeBlanc,Kog'Maw,Kai'Sa,Orianna,Braum,Rakan,2,Top,Jungle,Bot,Mid,Support,Top,Jungle,Mid,Bot,Support
7656-10621,LPL,2,LPL_2021_Season_Summer_Season,Week 4,Top Esports,Royal Never Give Up,0 - 1,11.12,Xin Zhao,Senna,Ezreal,Thresh,Lucian,Lulu,Lee Sin,Renekton,Diana,Rumble,Varus,Kai'Sa,Sett,Nocturne,Tahm Kench,Gwen,Nautilus,LeBlanc,Leona,Lissandra,2,Top,Jungle,Bot,Mid,Support,Top,Jungle,Bot,Support,Mid
7655-10620,LPL,2,LPL_2021_Season_Summer_Season,Week 4,Bilibili Gaming,Team WE,1 - 2,11.12,Ezreal,Renekton,Akali,Nocturne,LeBlanc,Rumble,Volibear,Lee Sin,Varus,Diana,Sett,Sylas,Senna,Xin Zhao,Kai'Sa,Leona,Thresh,Jhin,Nautilus,Viego,2,Top,Jungle,Mid,Bot,Support,Top,Bot,Mid,Support,Jungle
7655-10617,LPL,2,LPL_2021_Season_Summer_Season,Week 4,Bilibili Gaming,Team WE,1 - 1,11.12,Ezreal,Renekton,Xin Zhao,Nocturne,Akali,Rumble,Lee Sin,Volibear,LeBlanc,Sylas,Thresh,Varus,Kalista,Sett,Aphelios,Jayce,Leona,Jinx,Gwen,Lucian,2,Jungle,Mid,Support,Bot,Top,Jungle,Mid,Bot,Support,Top
7655-10614,LPL,1,LPL_2021_Season_Summer_Season,Week 4,Bilibili Gaming,Team WE,1 - 0,11.12,Ezreal,Renekton,Xin Zhao,Nocturne,Akali,Rumble,Lee Sin,Viego,Diana,Volibear,LeBlanc,Varus,Thresh,Alistar,Kai'Sa,Sett,Leona,Senna,Tahm Kench,Sylas,1,Top,Jungle,Mid,Bot,Support,Top,Jungle,Bot,Support,Mid
7654-10607,LPL,1,LPL_2021_Season_Summer_Season,Week 4,LGD Gaming,Invictus Gaming,2 - 0,11.12,Lucian,Nocturne,Volibear,Xin Zhao,Thresh,Lee Sin,Renekton,Varus,Akali,Rumble,Viego,Sett,Kalista,Diana,Ezreal,Tahm Kench,Nidalee,Ziggs,Leona,Rell,1,Top,Jungle,Mid,Bot,Support,Bot,Top,Mid,Jungle,Support
7654-10606,LPL,2,LPL_2021_Season_Summer_Season,Week 4,Invictus Gaming,LGD Gaming,0 - 1,11.12,Nocturne,Xin Zhao,Lee Sin,Akali,Renekton,Karma,Viego,Varus,Volibear,Ezreal,Leona,LeBlanc,Ryze,Thresh,Sylas,Nautilus,Tahm Kench,Sett,Diana,Camille,2,Mid,Bot,Support,Top,Jungle,Bot,Jungle,Mid,Support,Top
7653-10605,LPL,1,LPL_2021_Season_Summer_Season,Week 4,EDward Gaming,Ultra Prime,2 - 0,11.12,Nocturne,Akali,Viego,Karma,Renekton,Sett,Xin Zhao,Volibear,Gwen,Lulu,Lee Sin,Sylas,Ryze,Varus,Kog'Maw,Thresh,Ezreal,Kalista,Rakan,Braum,1,Jungle,Mid,Top,Bot,Support,Jungle,Top,Mid,Bot,Support
